RA - Decimal,Dec - Decimal,Mag V ,Red,Green,Blue,identifier             
275.3457768,-18.86000049,5.750,1.0000,0.9276,0.9168,V* Y Sgr                           
277.7685371,16.92855626,5.750,0.6504,0.7215,1.0000,HD 170878                          
152.9435787,-58.06054336,5.750,0.5229,0.6225,1.0000,HD 88661                           
214.161312,-66.5878968,5.750,0.4799,0.5868,1.0000,HD 124471                          
317.1362253,-63.9282617,5.750,1.0000,0.8330,0.6787,HD 200751                          
84.148725,-6.064752778,5.750,0.4701,0.5784,1.0000,HD 37209A                          
65.17188625,6.130784959,5.751,1.0000,0.8541,0.7277,HD 27497                           
128.6828537,36.41962092,5.751,0.6504,0.7215,1.0000,* 33 Lyn                           
334.2770811,-5.387166673,5.751,1.0000,0.8541,0.7277,* 44 Aqr                           
108.2799784,-11.25133896,5.752,1.0000,0.7750,0.5548,HD 55589                           
336.1127507,-13.52936916,5.752,0.8000,0.8000,0.8000,* 50 Aqr                           
337.9063104,-85.96725211,5.752,1.0000,0.8330,0.6787,* ups Oct                          
207.9467329,-46.8986658,5.752,0.4799,0.5868,1.0000,HD 120640                          
40.76182609,55.10601946,5.753,0.5496,0.6441,1.0000,* 11 Per                           
52.47978019,-42.63425572,5.753,0.7260,0.7762,1.0000,HD 21882                           
291.6005617,13.0238025,5.754,0.8000,0.8000,0.8000,HD 182900                          
247.805963,22.19545682,5.754,1.0000,0.7360,0.4803,HD 149009                          
261.0783246,-60.67379409,5.754,0.5496,0.6441,1.0000,HD 156942                          
323.2357974,49.97763059,5.755,0.6109,0.6919,1.0000,HD 205314                          
72.13555723,-16.32948579,5.755,1.0000,0.9276,0.9168,* 59 Eri                           
83.81448008,-33.07972552,5.755,1.0000,0.7992,0.6045,HD 37192                           
249.0830417,-2.320305556,5.755,0.8000,0.8000,0.8000,BD+02 4211                         
262.6982712,86.96804557,5.756,0.8000,0.8000,0.8000,* 24 UMi                           
227.5776314,-26.33262549,5.756,1.0000,0.8330,0.6787,HD 134373                          
222.3277943,46.11620469,5.757,0.8000,0.8000,0.8000,* h Boo                            
53.14976427,9.373452403,5.757,0.5750,0.6642,1.0000,* t Tau                            
343.7956975,-4.987907668,5.757,1.0000,0.8221,0.6541,HD 216718                          
227.3746388,-67.0841355,5.757,0.9937,0.9526,1.0000,HD 133683                          
280.9055713,-64.551426,5.757,1.0000,0.8330,0.6787,HD 172211                          
82.00670825,17.23913138,5.758,1.0000,0.6480,0.3346,* 117 Tau                          
83.28078261,-35.13937401,5.758,1.0000,0.8330,0.6787,HD 36874                           
111.139388,27.63785634,5.759,0.8668,0.8718,1.0000,* 59 Gem                           
268.309106,6.101421317,5.759,0.8000,0.8000,0.8000,HD 162917                          
25.83231891,60.5513329,5.760,0.5496,0.6441,1.0000,* 44 Cas                           
58.41123471,48.65049544,5.760,1.0000,0.8330,0.6787,HD 24240                           
304.603128,55.39709694,5.760,0.6504,0.7215,1.0000,HD 193592                          
265.9965437,53.80171215,5.760,0.6504,0.7215,1.0000,HD 161693                          
154.508447,65.10835309,5.760,0.8244,0.8437,1.0000,* 32 UMa                           
48.05935814,27.25697031,5.760,0.5340,0.6316,1.0000,* 56 Ari                           
56.4769865,24.55451162,5.760,0.5496,0.6441,1.0000,* 21 Tau                           
321.8117555,-21.19621643,5.760,1.0000,0.7872,0.5797,* 35 Cap                           
23.42848065,-7.025343467,5.760,0.8000,0.8000,0.8000,HD 9562                            
205.1686219,19.95571776,5.760,0.6324,0.7081,1.0000,* 1 Boo                            
264.3796322,24.31000366,5.760,0.6504,0.7215,1.0000,* 79 Her                           
96.43188783,-48.17689908,5.760,0.5750,0.6642,1.0000,* G Pup                            
122.9998626,-46.64434893,5.760,0.8000,0.8000,0.8000,V* AH Vel                          
188.6766403,-44.67301892,5.760,1.0000,0.8836,0.8000,HD 109409                          
300.0962424,-66.94941047,5.760,1.0000,0.8330,0.6787,* mu.01 Pav                        
239.0246284,-60.48248386,5.760,0.6324,0.7081,1.0000,HD 142139                          
277.486403,-57.52314154,5.760,1.0000,0.8330,0.6787,HD 169836                          
1.579897667,-49.07518936,5.760,0.8000,0.8000,0.8000,HD 142                             
82.696285,5.948367715,5.760,0.5370,0.6340,1.0000,* 32 Ori B                         
97.15591575,-17.4660116,5.761,1.0000,0.8330,0.6787,HD 45765                           
168.3111885,-44.37221839,5.761,1.0000,0.7360,0.4803,HD 97576                           
220.1830252,16.41779946,5.761,0.7353,0.7827,1.0000,* pi.02 Boo                        
250.1611968,4.219789883,5.761,0.5750,0.6642,1.0000,* 37 Her                           
101.4738253,-52.40968921,5.761,1.0000,0.7872,0.5797,HD 49517                           
315.0895117,-51.26531359,5.761,0.9937,0.9526,1.0000,HD 199623                          
324.7549527,20.2654493,5.762,0.8823,0.8819,1.0000,V* NZ Peg                          
255.5779011,25.50561906,5.762,0.8000,0.8000,0.8000,HD 154084                          
117.4207973,-66.19597195,5.762,0.5750,0.6642,1.0000,HD 64484                           
269.1743353,-28.06539485,5.763,0.7652,0.8035,1.0000,HD 163318                          
260.9900677,8.852569819,5.763,1.0000,0.8221,0.6541,HD 157617                          
260.7796712,-56.52554829,5.763,1.0000,0.8541,0.7277,HD 156854                          
65.24196789,-81.57992128,5.764,0.8668,0.8718,1.0000,* nu. Men                          
221.9898136,-26.64616532,5.764,0.5750,0.6642,1.0000,* 57 Hya                           
100.2726718,0.495323948,5.765,0.5496,0.6441,1.0000,HD 47964                           
118.1994133,-5.428257643,5.765,0.9937,0.9526,1.0000,HD 64235                           
123.5552354,-35.49001774,5.765,1.0000,0.8221,0.6541,HD 69123                           
30.91393667,25.93547368,5.765,1.0000,0.9276,0.9168,* 10 Ari A                         
350.2219317,38.18232289,5.765,0.9937,0.9526,1.0000,* 12 And                           
288.3069496,-25.90678818,5.765,1.0000,0.7992,0.6045,HD 179323                          
167.472474,-32.3675274,5.766,0.6324,0.7081,1.0000,HD 97023                           
96.05767595,-60.28132258,5.766,0.6109,0.6919,1.0000,HD 45557                           
226.8581209,-49.08861093,5.766,1.0000,0.8541,0.7277,HD 133631                          
17.13944161,58.26345064,5.767,0.5496,0.6441,1.0000,HD 6676                            
308.323565,-80.96489249,5.767,0.8000,0.8000,0.8000,HD 193721                          
237.778352,-55.05553646,5.767,0.4799,0.5868,1.0000,HD 141318                          
143.7230337,72.20568168,5.768,0.8000,0.8000,0.8000,* 22 UMa                           
86.71722472,9.522339415,5.768,1.0000,0.8541,0.7277,HD 38527                           
112.2704803,-31.45621692,5.768,0.4799,0.5868,1.0000,HD 59550                           
348.7442503,-41.10539645,5.768,1.0000,0.7992,0.6045,HD 219263                          
327.8927022,19.82668227,5.768,0.5496,0.6441,1.0000,HD 207840                          
279.3998441,0.30947585,5.768,0.6109,0.6919,1.0000,* e Ser                            
133.4527364,-60.35390778,5.768,0.5104,0.6122,1.0000,HD 76538                           
336.2941821,-70.43162047,5.768,0.9937,0.9526,1.0000,HD 212211                          
308.4785131,46.69385283,5.769,0.5496,0.6441,1.0000,V* V2015 Cyg                       
93.08385545,32.69338006,5.769,1.0000,0.6480,0.3346,HD 42471                           
1.082463292,-16.52903784,5.769,1.0000,0.8330,0.6787,HD 225197                          
137.2979774,-12.35770518,5.769,1.0000,0.8541,0.7277,HD 78668                           
137.8890903,-46.58390904,5.769,0.4799,0.5868,1.0000,HD 79275                           
72.15160444,-5.674042859,5.770,1.0000,0.8929,0.8238,HD 30562                           
80.85010347,-39.67841784,5.770,1.0000,0.6480,0.3346,V* SW Col                          
113.5775736,-23.47366521,5.770,0.9937,0.9526,1.0000,* n Pup A                          
113.6449784,-27.0122743,5.770,1.0000,0.8221,0.6541,HD 60666                           
114.9325546,-38.13928494,5.770,0.5229,0.6225,1.0000,* d02 Pup                          
6.350868096,1.939692389,5.770,1.0000,0.8541,0.7277,* 44 Psc                           
198.1371657,11.55609903,5.770,1.0000,0.6789,0.3823,HD 114780                          
210.0005025,-25.01040492,5.770,0.8000,0.8000,0.8000,* 48 Hya                           
253.7437704,-41.15085881,5.770,0.8000,0.8000,0.8000,HD 152408                          
270.476587,-22.78029387,5.770,0.4509,0.5617,1.0000,HD 164402                          
241.9017323,-12.74540597,5.770,0.5750,0.6642,1.0000,* 11 Sco                           
249.0893721,-2.324586802,5.770,1.0000,0.8221,0.6541,* 12 Oph                           
312.8676594,28.25050461,5.770,0.9937,0.9526,1.0000,V* T Vul                           
141.3634735,-61.95047639,5.770,0.7004,0.7579,1.0000,HD 81830                           
131.4797793,-79.50437311,5.770,1.0000,0.7360,0.4803,HD 76236                           
3.331762102,-84.99397721,5.770,1.0000,0.6789,0.3823,HD 1032                            
193.3412248,-60.3284893,5.770,0.5750,0.6642,1.0000,HD 111904                          
68.00766811,53.910838,5.770,0.8000,0.8000,0.8000,* 1 Cam A                          
40.30833019,0.695652339,5.770,0.8000,0.8000,0.8000,* 84 Cet A                         
223.3065458,-73.190075,5.770,0.8000,0.8000,0.8000,HD 130458A                         
102.5907069,-17.08456138,5.771,1.0000,0.7872,0.5797,HD 49980                           
117.3039035,-60.28371471,5.771,0.8000,0.8000,0.8000,HD 64185                           
102.7076294,0.540879253,5.771,0.8000,0.8000,0.8000,HD 49933A                          
68.00767613,53.91084583,5.772,0.4509,0.5617,1.0000,* 1 Cam                            
120.3365468,59.04741675,5.772,0.8986,0.8925,1.0000,HD 65301                           
57.97382467,34.35911741,5.772,0.4701,0.5784,1.0000,HD 24131                           
279.6279753,-23.50489542,5.772,0.5496,0.6441,1.0000,HD 171961                          
243.344575,-55.54094743,5.772,0.8986,0.8925,1.0000,* zet Nor                          
197.7870005,-42.23290177,5.772,0.9937,0.9526,1.0000,HD 114435                          
332.6559691,11.62453633,5.774,1.0000,0.6480,0.3346,HD 210502                          
189.0042991,-39.86950631,5.774,0.6109,0.6919,1.0000,HD 109573                          
267.8977977,-60.16405658,5.774,1.0000,0.8330,0.6787,HD 161814                          
321.1034082,-41.00669537,5.775,0.8000,0.8000,0.8000,* tet02 Mic                        
53.39597295,39.89947632,5.776,0.6703,0.7362,1.0000,V* IW Per                          
330.4607788,52.88224799,5.776,0.5229,0.6225,1.0000,HD 209419                          
69.53937135,16.03325309,5.776,0.8668,0.8718,1.0000,* 89 Tau                           
73.95896704,15.04026599,5.776,0.5750,0.6642,1.0000,HD 31373                           
187.4758302,-56.52493644,5.776,1.0000,0.6480,0.3346,HD 108732                          
339.3040221,75.37180941,5.777,1.0000,0.6480,0.3346,HD 214710                          
41.13738247,15.31186343,5.777,0.5750,0.6642,1.0000,* omi Ari                          
198.883136,40.85520879,5.777,0.7652,0.8035,1.0000,* 19 CVn                           
333.0935415,63.29103292,5.778,1.0000,0.6318,0.3112,HD 211029                          
323.8234207,-3.983306172,5.778,1.0000,0.8221,0.6541,HD 205423                          
337.2926141,26.76319749,5.778,1.0000,0.7992,0.6045,HD 213179                          
147.800248,-59.42577191,5.778,1.0000,0.7992,0.6045,HD 85655                           
336.0286847,-4.837019239,5.779,0.5750,0.6642,1.0000,* 51 Aqr                           
244.1866139,29.15026109,5.779,0.6703,0.7362,1.0000,* ups CrB                          
303.36507,60.64056851,5.780,1.0000,0.7360,0.4803,HD 192781                          
55.67807136,59.96939176,5.780,1.0000,0.7872,0.5797,HD 22764                           
110.7169088,55.28139516,5.780,0.5496,0.6441,1.0000,* 19 Lyn A                         
77.08412784,-8.665324854,5.780,0.5496,0.6441,1.0000,HD 33224                           
82.34868637,-3.446392383,5.780,1.0000,0.8221,0.6541,HD 36134                           
91.73963747,-21.81229757,5.780,1.0000,0.6318,0.3112,V* YY Lep                          
106.4126039,9.185792901,5.780,1.0000,0.6789,0.3823,HD 53510                           
111.2846478,-13.75197749,5.780,0.9937,0.9526,1.0000,HD 58461                           
119.2477208,15.7902785,5.780,1.0000,0.7872,0.5797,* 1 Cnc                            
343.3696045,-11.61651368,5.780,0.5496,0.6441,1.0000,* 74 Aqr                           
357.8385421,9.313355486,5.780,1.0000,0.6318,0.3112,* 80 Peg                           
331.9595985,21.7029251,5.780,0.5370,0.6340,1.0000,* 25 Peg                           
164.0061208,6.185368757,5.780,0.8000,0.8000,0.8000,* 56 Leo                           
192.322714,27.55237981,5.780,0.6324,0.7081,1.0000,* 30 Com                           
199.6155316,34.09830779,5.780,1.0000,0.7750,0.5548,HD 115723                          
204.2018907,-26.49519797,5.780,0.7652,0.8035,1.0000,HD 118349A                         
68.39145603,-62.82367715,5.780,1.0000,0.8221,0.6541,HD 29399                           
135.1905898,-60.96382708,5.780,1.0000,0.8541,0.7277,HD 77615                           
237.5295148,-53.20977068,5.780,0.5750,0.6642,1.0000,HD 141168                          
39.40028543,65.7453364,5.781,1.0000,0.7360,0.4803,HD 16024                           
41.94888457,81.44847706,5.781,1.0000,0.8221,0.6541,HD 16458                           
153.2015199,4.614677732,5.781,1.0000,0.8330,0.6787,* 19 Sex                           
298.7010469,36.99567552,5.781,0.8000,0.8000,0.8000,HD 188650                          
300.2013439,-45.11292199,5.781,0.8668,0.8718,1.0000,HD 189198                          
56.50391369,67.20160312,5.782,0.8823,0.8819,1.0000,HD 23005                           
160.9305336,57.19919691,5.782,0.6109,0.6919,1.0000,* 39 UMa                           
111.3552832,-25.2177649,5.782,0.5229,0.6225,1.0000,HD 58612                           
28.21713677,-16.92925117,5.782,0.8668,0.8718,1.0000,V* BK Cet                          
185.9364019,-38.91138677,5.782,0.5496,0.6441,1.0000,HD 107860                          
197.3018113,10.0224684,5.782,1.0000,0.8330,0.6787,HD 114256                          
313.6992344,-17.92289615,5.782,1.0000,0.8330,0.6787,* 19 Cap                           
128.9667832,-50.9696476,5.782,0.8000,0.8000,0.8000,* 47 Vel                           
111.2378496,51.88726194,5.783,1.0000,0.7360,0.4803,HD 57646                           
